Vehicle 350
v 1854.17 967.76
v 2569.09 2336.04
v 3676.37 3867.24
v 3841.57 2430.19
v 1286.17 3151.59
v 3663.95 3877.30
v 1014.57 443.08
v 170.55 1985.41
v 890.11 310.63
v 2568.25 2350.96
v 3668.49 3881.20
v 49.32 171.47
v 2886.99 1407.05
v 155.76 1963.21
v 1033.13 1582.62
v 3423.12 1694.05
v 3838.43 2288.10
v 1865.52 970.59
v 1115.35 288.85
v 1405.51 2826.55
v 2731.15 3368.52
v 2306.61 3687.26
v 1029.97 1569.69
v 1011.26 1577.43
v 2299.82 3673.88
v 49.64 168.03
v 1053.43 1558.76
v 2168.88 139.65
v 889.32 293.42
v 3823.22 2291.32
v 182.03 1966.42
v 3828.22 2434.33
v 856.63 1568.97
v 2577.58 2339.75
v 1348.59 825.75
v 2187.28 2692.45
v 864.90 300.90
v 3844.60 2443.12
v 158.51 1973.68
v 2362.39 3365.41
v 2201.42 2688.61
v 2304.21 3678.35
v 2872.41 1388.25
v 1042.80 1550.96
v 3696.26 3877.87
v 2165.42 168.76
v 523.79 466.32
v 908.33 305.85
v 1409.35 2827.78
v 2164.34 159.39
v 994.92 476.15
v 1122.64 288.97
v 1834.39 3508.26
v 2354.66 3386.75
v 2339.47 3662.17
v 1597.31 42.74
v 1859.90 3504.12
v 842.20 1577.38
v 1351.55 805.05
v 3443.20 1692.93
v 1337.50 812.04
v 868.63 1590.66
v 3419.67 1676.93
v 1336.09 824.84
v 1845.67 969.14
v 1078.29 297.86
v 3687.16 3866.73
v 1097.68 286.27
v 2193.35 2689.98
v 1278.47 3161.87
v 138.39 1996.99
v 1597.15 47.73
v 2567.67 2360.05
v 2582.16 2367.03
v 1861.29 959.86
v 1090.96 309.33
v 1600.15 34.76
v 3834.56 2287.48
v 1581.63 34.61
v 1045.21 1566.61
v 3417.97 1686.36
v 1276.49 3152.67
v 2164.81 2707.97
v 3662.68 3882.76
v 1272.78 3158.51
v 3671.39 3869.92
v 3857.83 2269.45
v 2306.79 3686.77
v 75.29 176.78
v 831.36 1566.90
v 520.48 468.95
v 1415.63 2835.14
v 3834.25 2438.84
v 2873.01 1389.54
v 2181.06 2693.27
v 3842.36 2292.80
v 2885.31 1407.22
v 1883.75 975.19
v 2332.68 3669.14
v 2193.58 2683.55
v 1107.58 297.26
v 1111.16 304.22
v 2561.22 2355.07
v 1265.39 3141.20
v 2729.58 3346.39
v 2206.12 2676.20
v 1335.76 806.38
v 2204.96 2711.28
v 50.55 163.97
v 530.95 454.33
v 2577.63 2361.17
v 3458.56 1703.44
v 2583.25 2353.07
v 533.92 450.01
v 1003.73 475.76
v 529.10 442.37
v 851.05 1591.61
v 1110.09 307.70
v 1341.90 804.34
v 1845.43 3510.41
v 533.79 465.50
v 1851.98 3510.46
v 1850.32 964.69
v 3441.86 1710.36
v 3844.06 2425.21
v 1109.16 285.64
v 155.04 1984.06
v 2309.91 3678.86
v 159.65 1969.05
v 1103.72 305.38
v 3435.59 1698.29
v 980.55 479.13
v 2555.89 2345.14
v 837.04 1573.97
v 36.50 176.34
v 3668.43 3879.15
v 534.02 466.76
v 1344.70 809.13
v 157.94 1994.99
v 2565.20 2347.34
v 1104.91 305.85
v 1845.08 954.96
v 523.19 464.90
v 2196.29 2687.33
v 152.51 1975.10
v 2191.96 2685.25
v 2353.56 3352.74
v 1854.52 980.98
v 47.82 164.28
v 2871.88 1403.26
v 3848.83 2432.36
v 2315.08 3698.76
v 507.05 465.90
v 1352.25 801.20
v 1855.12 959.01
v 156.29 1972.30
v 2886.56 1397.82
v 1593.82 42.52
v 532.51 467.29
v 2300.55 3664.60
v 1037.94 1568.32
v 2725.35 3342.39
v 2734.59 3357.34
v 1588.93 41.96
v 1842.88 3515.69
v 988.31 459.82
v 1840.23 3484.80
v 2321.49 3672.95
v 3829.32 2274.79
v 2180.29 167.46
v 3860.25 2431.00
v 527.61 481.59
v 1408.80 2834.28
v 2304.68 3696.63
v 1868.33 3508.26
v 515.24 476.45
v 1088.36 285.17
v 1415.49 2820.98
v 2376.48 3384.19
v 2190.04 2693.05
v 1590.30 39.95
v 1017.87 1557.25
v 150.40 1961.92
v 995.08 451.82
v 889.32 296.69
v 1350.89 800.83
v 524.15 460.01
v 526.21 487.60
v 1863.02 986.83
v 2370.50 3362.29
v 184.16 1971.46
v 845.70 1576.09
v 2379.73 3356.92
v 1842.59 962.08
v 2725.98 3344.23
v 2723.74 3354.78
v 1036.51 1559.97
v 1018.92 455.96
v 2306.61 3675.41
v 1408.69 2835.11
v 3819.57 2292.45
v 2358.60 3385.35
v 3438.56 1682.29
v 3440.02 1677.64
v 500.34 474.15
v 1348.21 804.45
v 2873.56 1411.46
v 874.89 295.57
v 2864.86 1398.88
v 3852.00 2442.66
v 1027.83 1566.68
v 59.01 189.32
v 165.70 1981.16
v 3444.43 1699.99
v 3670.93 3862.85
v 1010.78 448.95
v 1833.93 3519.91
v 2577.99 2345.90
v 512.02 445.67
v 1405.81 2834.14
v 1870.24 975.58
v 1349.50 813.09
v 530.69 473.86
v 1353.40 813.15
v 2321.85 3679.27
v 2359.20 3372.02
v 1854.86 3505.66
v 1600.43 38.02
v 1113.82 287.55
v 3850.18 2275.26
v 506.28 494.04
v 2320.70 3680.26
v 2739.69 3362.84
v 2878.04 1401.47
v 538.13 467.32
v 2868.06 1407.05
v 3452.09 1708.76
v 842.07 1577.27
v 2353.05 3377.64
v 3675.64 3892.07
v 157.10 1982.78
v 883.68 309.04
v 1411.05 2837.29
v 1590.72 35.35
v 3690.07 3883.81
v 1877.03 973.25
v 2571.31 2357.25
v 2708.93 3330.05
v 63.70 188.88
v 3848.12 2431.43
v 1576.92 61.79
v 2878.73 1417.98
v 830.50 1597.22
v 3675.29 3860.17
v 3845.65 2264.35
v 1000.93 466.45
v 1387.72 2832.42
v 2183.01 2692.12
v 2369.18 3359.93
v 1341.79 805.29
v 2313.04 3675.48
v 3445.04 1681.46
v 1007.32 450.61
v 2183.12 151.79
v 2337.76 3700.63
v 836.59 1580.14
v 3424.76 1678.50
v 1572.49 58.04
v 1400.46 2844.73
v 865.46 283.21
v 2196.22 2677.73
v 3845.88 2269.84
v 997.47 459.95
v 1328.01 811.25
v 1280.09 3159.78
v 532.06 467.84
v 3437.13 1700.71
v 52.67 188.13
v 517.77 466.50
v 1333.14 815.75
v 2560.22 2366.78
v 984.70 456.87
v 1853.01 3524.99
v 1110.36 300.68
v 3854.11 2427.84
v 3837.86 2430.10
v 2180.65 2681.98
v 857.71 1584.04
v 3436.82 1696.34
v 1592.44 50.33
v 1402.29 2822.32
v 1003.88 470.75
v 1102.53 313.53
v 3436.04 1687.99
v 3834.49 2278.97
v 2153.11 169.81
v 1103.67 293.89
v 1254.46 3170.66
v 37.73 169.27
v 153.05 1999.10
v 2193.02 2691.20
v 844.96 1572.01
v 894.66 317.95
v 1107.35 303.88
v 1838.37 3516.18
v 3859.42 2442.95
v 3836.84 2444.14
v 3688.87 3886.10
v 1119.55 298.87
v 1850.98 3499.13
v 3874.39 2431.98
v 1330.60 802.64
v 1858.72 3513.92
v 1586.95 34.43
v 880.39 312.42
v 1034.70 1572.58
v 1411.37 2838.35
v 2716.85 3344.96
v 2883.56 1390.22
v 1849.61 970.97
v 2178.07 139.56
v 3842.09 2307.70
v 1580.78 46.27
v 2320.60 3706.17
v 861.72 294.16
v 3868.30 2451.01
v 2887.83 1406.47
v 1032.64 1591.95
v 1278.17 3143.47
v 2196.46 2682.36
v 38.40 180.90
v 3448.39 1679.66
v 3448.44 1706.21
v 3834.27 2264.22
v 841.02 1601.38
v 2175.89 162.92
v 1116.02 306.59
v 135.64 1977.91
v 3428.82 1671.47
v 135.79 1988.84
v 1093.72 300.64
v 2186.04 153.13
v 3832.63 2301.05
v 2323.84 3685.14
v 2861.04 1413.44
v 3432.55 1685.06
v 1336.76 795.44
v 2727.55 3349.92
v 169.77 1965.25
v 998.10 452.85
Request 6300
s 1844.92 3494.63
s 2367.35 3359.33
s 1010.31 462.49
s 2315.12 3679.78
s 840.82 1583.31
s 3652.27 3875.53
s 1859.19 3514.47
s 51.13 168.81
s 888.58 308.72
s 2162.11 160.87
s 53.35 187.66
s 1097.93 289.27
s 1377.98 2836.16
s 2577.70 2336.17
s 853.36 1578.34
s 1038.87 1561.66
s 1116.66 317.68
s 1847.37 953.85
s 1589.87 26.11
s 3449.72 1692.78
s 1100.68 301.39
s 1000.30 435.52
s 1398.28 2834.29
s 872.15 299.07
s 3846.00 2291.90
s 3680.87 3870.00
s 2872.00 1411.25
s 1010.73 461.64
s 1030.43 1572.63
s 1284.42 3160.85
s 891.48 314.15
s 2198.89 2694.13
s 3445.26 1686.65
s 1406.24 2821.78
s 1049.06 1567.87
s 2172.33 182.24
s 1573.70 43.68
s 2177.91 152.32
s 2387.71 3356.40
s 3857.02 2431.28
s 3847.39 2441.43
s 2725.44 3338.10
s 1856.08 977.65
s 1262.55 3169.72
s 1392.04 2839.33
s 2349.78 3364.72
s 2304.25 3693.78
s 3841.88 2294.57
s 527.87 487.06
s 2194.86 2678.63
s 2560.60 2356.78
s 867.01 311.56
s 159.61 2002.59
s 144.66 1986.06
s 3843.66 2269.39
s 2185.29 144.75
s 2325.90 3670.45
s 1410.16 2824.61
s 2718.71 3341.11
s 3669.96 3869.11
s 511.66 448.32
s 1347.11 805.02
s 1406.56 2842.57
s 3847.61 2283.53
s 830.66 1588.34
s 3448.49 1685.65
s 856.65 1583.96
s 3433.78 1698.25
s 3444.94 1695.89
s 876.59 304.44
s 3445.10 1687.90
s 3837.01 2465.36
s 2864.82 1402.87
s 544.74 475.89
s 3874.75 2442.36
s 1102.97 297.21
s 2164.27 173.51
s 1259.14 3168.62
s 1601.75 56.51
s 1360.31 796.77
s 876.31 304.57
s 900.17 297.77
s 1859.35 968.88
s 153.33 1989.38
s 1861.51 957.34
s 3855.26 2445.02
s 3844.50 2289.77
s 869.28 304.06
s 3679.91 3871.94
s 1339.36 795.05
s 1094.27 307.82
s 2866.22 1399.56
s 2566.31 2343.14
s 1280.87 3156.35
s 1864.65 967.86
s 2381.09 3359.70
s 47.30 178.14
s 1099.31 292.70
s 1343.27 812.07
s 911.61 287.88
s 1087.58 317.17
s 3876.06 2465.38
s 2720.89 3349.50
s 3852.59 2287.45
s 1402.65 2841.78
s 161.05 1981.98
s 2168.80 160.41
s 990.65 479.14
s 1839.43 3507.70
s 3683.64 3891.68
s 535.17 466.55
s 1393.12 2830.08
s 2168.87 2686.07
s 1394.64 2846.10
s 1337.37 795.37
s 2371.44 3371.88
s 2208.71 2680.82
s 1829.12 969.92
s 40.34 175.03
s 523.88 474.31
s 999.33 462.22
s 55.07 177.51
s 2580.29 2353.88
s 1596.10 42.57
s 2730.65 3366.51
s 2300.55 3659.20
s 1005.57 486.68
s 2372.68 3375.93
s 2315.89 3697.33
s 3839.69 2449.07
s 1268.39 3169.73
s 1049.18 1560.23
s 3833.92 2276.97
s 1115.01 294.09
s 3668.45 3866.21
s 3841.72 2307.22
s 835.50 1586.60
s 1336.29 790.89
s 40.46 172.87
s 1343.24 819.38
s 1402.62 2827.23
s 2368.41 3368.15
s 519.16 455.09
s 1101.60 302.19
s 3437.66 1710.11
s 1341.78 802.21
s 2366.70 3376.25
s 859.27 295.95
s 3438.16 1681.64
s 3873.09 2438.03
s 1383.51 2805.24
s 2320.82 3687.65
s 1840.98 961.97
s 2169.45 175.41
s 3427.02 1699.69
s 846.35 1584.74
s 1052.55 1554.74
s 3832.11 2288.13
s 1047.76 1566.59
s 3839.02 2418.92
s 1079.04 294.18
s 1020.69 1569.31
s 59.46 170.67
s 3838.49 2282.79
s 1265.06 3155.91
s 2160.77 170.08
s 839.30 1580.94
s 2360.04 3380.57
s 3664.02 3879.38
s 3670.36 3869.27
s 3439.15 1696.57
s 2567.05 2341.20
s 846.25 1580.26
s 1107.99 307.82
s 1393.57 2828.13
s 2183.74 2689.04
s 2705.04 3328.14
s 1103.70 303.50
s 1267.72 3158.10
s 155.24 1995.30
s 3859.48 2436.26
s 1383.11 2826.69
s 510.80 479.23
s 2740.15 3342.85
s 3432.84 1692.72
s 3849.18 2433.38
s 835.54 1572.00
s 1351.61 819.43
s 3829.15 2282.44
s 1403.44 2823.57
s 1591.51 50.15
s 2195.91 2693.34
s 2882.28 1400.82
s 1098.21 285.04
s 3820.26 2274.41
s 2565.06 2342.98
s 1355.75 813.98
s 2726.60 3370.77
s 2207.50 2681.39
s 2368.93 3366.57
s 855.48 1579.05
s 1033.54 1559.30
s 1848.27 3509.81
s 1395.21 2826.03
s 146.75 1995.04
s 2197.47 2677.09
s 1273.80 3165.88
s 1604.27 48.03
s 1390.89 2830.14
s 1329.20 797.63
s 3682.40 3868.91
s 2324.08 3670.82
s 3664.93 3884.53
s 1599.64 53.16
s 2571.94 2364.15
s 1017.35 1569.65
s 2162.61 153.91
s 1573.70 57.44
s 527.83 472.67
s 1102.13 297.64
