Vehicle 100
v 3859.35 2308.87
v 1457.60 1650.39
v 3571.21 3495.75
v 2155.80 1379.78
v 3870.23 2307.05
v 3560.06 3486.88
v 2833.42 3543.08
v 2161.09 1400.74
v 3723.52 22.56
v 3759.44 504.34
v 4002.34 3686.68
v 3022.83 1645.62
v 2848.10 3513.31
v 1532.13 2384.70
v 3860.54 2301.38
v 1508.09 3446.40
v 3214.26 644.78
v 3681.76 2432.65
v 3878.20 2300.21
v 2519.84 3899.30
v 3878.15 2302.21
v 1471.95 1629.16
v 3570.70 3510.39
v 2834.94 3522.52
v 3881.49 2296.72
v 3864.82 2290.13
v 2844.05 3530.16
v 2517.98 3892.03
v 3042.64 1632.55
v 3863.57 2300.15
v 1286.64 2842.42
v 856.98 2063.58
v 3175.44 2633.67
v 2698.34 1279.31
v 3958.92 1925.54
v 3707.93 2418.59
v 3206.52 649.52
v 2507.90 3913.05
v 3765.34 497.23
v 2699.67 1267.50
v 3969.31 1912.15
v 3028.10 1652.62
v 2508.74 3922.28
v 1928.84 2107.91
v 1456.65 1626.52
v 1843.02 3652.24
v 835.49 2061.89
v 3899.00 1184.44
v 3863.47 2305.46
v 867.59 2045.94
v 3228.48 665.49
v 3188.02 2633.86
v 3742.13 30.13
v 2507.32 3902.78
v 1806.07 3646.29
v 4006.52 3677.58
v 2478.89 3174.70
v 784.79 3355.29
v 3858.20 2294.27
v 852.81 2067.86
v 1465.07 1640.05
v 1484.92 3445.54
v 1926.54 2114.90
v 798.70 3364.57
v 3948.37 1916.66
v 3216.40 649.75
v 3585.71 3485.71
v 1828.83 3632.64
v 1277.40 2857.29
v 1455.85 1641.15
v 1521.52 2381.48
v 1829.05 3639.41
v 1470.68 1636.49
v 1517.88 2383.76
v 3953.06 1945.25
v 3580.66 3493.74
v 806.21 3353.07
v 2485.25 3178.67
v 3575.12 3505.93
v 3791.38 511.31
v 3766.33 527.13
v 795.22 3363.62
v 802.39 3350.49
v 3585.29 3503.88
v 3568.43 3491.23
v 2507.85 3157.54
v 1512.35 2372.73
v 2473.30 3176.54
v 796.99 3345.55
v 3944.69 1927.16
v 3879.82 2301.47
v 1913.97 2110.59
v 790.42 3348.48
v 1511.23 3439.01
v 3859.49 2295.81
v 1445.96 1624.81
v 3878.25 1165.65
v 3700.80 39.83
v 3205.05 654.64
v 1847.55 3618.82
Request 1800
s 1937.05 2109.40
s 3211.49 665.19
s 3955.16 1913.35
s 3041.25 1640.31
s 3190.32 2647.76
s 1491.41 3452.11
s 1526.17 2376.96
s 1905.72 2101.09
s 3733.16 18.36
s 794.12 3367.73
s 1932.86 2111.34
s 4001.86 3672.86
s 2149.20 1396.95
s 1823.93 3651.48
s 3951.67 1942.08
s 1827.10 3640.85
s 3582.12 3510.15
s 3045.09 1631.82
s 3168.29 2668.19
s 2705.76 1292.22
s 1530.43 3437.11
s 2701.12 1269.95
s 3725.69 21.86
s 2813.28 3507.88
s 3954.41 1933.47
s 3857.81 2314.43
s 3943.12 1918.16
s 3219.95 661.32
s 1921.12 2115.91
s 3200.76 649.05
s 1907.10 2113.34
s 2141.28 1387.89
s 3895.67 2271.30
s 1826.44 3634.27
s 1530.07 2373.90
s 1835.72 3646.15
s 1518.16 2383.58
s 1285.95 2846.07
s 3723.89 11.20
s 1530.57 2378.46
s 1935.28 2094.36
s 3223.80 661.90
s 2479.29 3164.01
s 1456.40 1637.65
s 3785.64 511.26
s 1519.45 2379.78
s 3564.47 3502.36
s 2826.26 3517.91
s 3572.37 3506.21
s 3955.68 1928.13
s 2481.35 3163.70
s 1512.37 3437.60
s 3212.24 645.96
s 2495.47 3179.24
s 1841.13 3645.66
s 1510.66 2405.94
s 1292.48 2845.01
s 3879.01 2276.70
s 1286.48 2845.02
s 1274.74 2839.92
s 2150.95 1402.37
s 2171.31 1377.83
s 2145.99 1385.00
s 2137.52 1395.62
s 3881.10 1173.43
s 2820.11 3509.19
s 3788.15 526.86
s 2491.76 3170.72
s 3895.28 2298.67
s 3950.98 1931.08
s 867.02 2036.37
s 1812.22 3635.22
s 1825.81 3646.18
s 3881.14 2295.13
s 3693.88 15.42
s 2501.09 3170.91
s 2831.77 3520.64
s 4004.32 3678.70
s 2837.60 3530.36
s 1821.92 3653.42
s 3701.70 30.30
