Vehicle 100
v 1593.85 3781.68
v 1687.75 504.60
v 3614.54 1137.24
v 1578.32 3774.66
v 2143.44 2354.17
v 1281.23 1645.39
v 1338.22 2285.17
v 2785.37 1943.85
v 3233.21 2244.18
v 2180.87 3514.74
v 1276.18 1656.67
v 323.68 891.80
v 3552.46 3415.73
v 509.50 538.98
v 1666.91 500.83
v 3586.10 1120.61
v 2161.37 2348.39
v 2678.80 625.67
v 3674.86 3009.72
v 1589.68 3776.78
v 1362.33 2277.01
v 2898.51 2488.87
v 3546.76 3431.50
v 906.40 2620.42
v 338.87 900.31
v 3599.61 1142.29
v 3553.41 3415.66
v 179.47 1026.05
v 1290.15 1642.63
v 1412.04 2977.24
v 3596.61 1122.29
v 843.56 919.08
v 1677.30 502.55
v 2771.45 1955.12
v 3531.16 3401.88
v 1281.83 1639.11
v 3549.67 3422.62
v 1578.39 3787.60
v 753.55 3543.00
v 2157.02 2370.14
v 3596.78 1138.68
v 771.26 3541.65
v 2788.04 1953.82
v 2924.33 1146.86
v 164.75 1032.48
v 2983.19 3860.67
v 1373.45 2287.12
v 339.03 900.32
v 3563.51 3392.49
v 1353.70 2266.75
v 3232.06 2240.77
v 899.76 2632.00
v 856.97 902.57
v 3567.86 3408.90
v 509.57 548.05
v 2903.52 2483.77
v 3617.04 1138.89
v 2204.75 3492.22
v 1286.92 1653.02
v 2920.09 1173.83
v 2992.18 3864.46
v 80.81 3714.08
v 1425.42 2997.73
v 3550.27 3421.84
v 1434.40 2993.84
v 344.65 908.33
v 3215.82 2242.22
v 2956.45 833.54
v 1345.64 2286.32
v 2946.88 1184.72
v 864.93 907.38
v 2790.83 1961.84
v 1576.24 3792.19
v 2982.37 3852.94
v 2164.30 2348.66
v 3225.56 2240.74
v 1288.67 1649.87
v 1275.44 1641.83
v 2769.91 1975.92
v 766.00 3537.04
v 524.88 552.86
v 172.44 1023.42
v 3672.34 3027.16
v 3676.07 3021.91
v 3677.19 3019.36
v 3213.76 2259.84
v 2960.43 817.59
v 2973.16 838.90
v 2188.44 3504.50
v 169.91 1028.41
v 1283.85 1649.57
v 864.38 917.69
v 1297.36 1658.22
v 352.97 880.86
v 358.92 904.55
v 2670.25 632.38
v 86.57 3725.94
v 757.34 3526.91
v 72.62 3730.51
v 1268.92 1640.86
Request 1800
s 3663.91 3017.84
s 1272.97 1657.20
s 328.56 889.05
s 2131.19 2358.18
s 1420.71 2982.77
s 754.26 3522.31
s 3657.20 3024.64
s 1280.06 1654.87
s 904.36 2612.48
s 341.45 884.28
s 2346.81 2476.04
s 2907.42 2489.47
s 101.93 3733.54
s 351.40 890.76
s 2908.58 2491.17
s 163.59 1037.43
s 767.92 3544.60
s 2803.01 1958.97
s 857.80 921.06
s 900.95 2617.18
s 881.27 2647.16
s 2190.87 3492.23
s 844.05 917.70
s 3563.67 3425.15
s 3599.62 1146.62
s 2932.00 1195.45
s 2929.90 1179.46
s 2964.26 3863.44
s 342.95 896.23
s 1430.63 3003.89
s 2969.25 835.56
s 535.07 544.20
s 2665.32 642.30
s 3220.07 2238.52
s 526.41 560.95
s 179.32 1029.61
s 186.22 1031.05
s 2663.74 618.88
s 2898.81 2503.43
s 3572.81 1115.07
s 2194.25 3508.76
s 2940.70 1167.85
s 536.13 539.42
s 2927.89 1178.87
s 1674.98 510.24
s 71.35 3743.78
s 1268.14 1637.06
s 2138.37 2347.69
s 2202.15 3506.88
s 1285.73 1670.69
s 2953.55 816.67
s 2694.49 638.18
s 159.74 1026.91
s 1272.24 1649.30
s 85.12 3727.72
s 2350.88 2455.62
s 3568.46 3422.42
s 3584.74 1128.54
s 3565.71 3420.23
s 159.57 1044.36
s 2195.22 3515.48
s 2773.26 1944.79
s 2362.59 2464.31
s 1359.18 2298.26
s 2906.96 2468.97
s 1421.34 3000.38
s 896.01 2595.58
s 3603.21 1118.16
s 2186.25 3492.61
s 858.00 924.73
s 1719.59 506.59
s 1575.05 3781.05
s 1684.56 504.61
s 3220.74 2243.44
s 2130.55 2342.05
s 1427.68 2989.35
s 758.16 3541.19
s 3661.64 3022.82
s 3668.12 3005.08
s 2673.97 622.34
s 2143.03 2361.42
s 3672.51 3003.66
s 2355.22 2461.78
s 886.30 2629.56
s 2912.38 2494.89
s 3595.63 1137.64
s 2654.06 625.81
s 90.02 3720.82
s 902.96 2611.99
s 3686.17 3012.94
s 1290.72 1644.18
s 2687.53 646.74
s 2210.45 3498.94
s 1355.68 2273.37
s 2909.61 2472.35
s 513.23 545.86
s 3665.42 3022.12
s 2665.38 646.49
s 2901.87 2481.24
s 3591.42 1139.86
s 524.14 522.79
s 2942.23 1158.62
s 894.51 2625.88
s 1284.76 1638.43
s 746.86 3530.17
s 3231.93 2239.01
s 533.74 521.14
s 535.52 562.60
s 1361.46 2278.50
s 2957.45 823.74
s 521.16 540.08
s 900.38 2601.12
s 876.30 914.31
s 1350.96 2288.69
s 1433.01 2984.99
s 2764.89 1962.97
s 3557.77 3419.38
s 171.60 1037.90
s 2787.31 1950.81
s 1690.33 510.84
s 3212.70 2250.81
s 2796.65 1941.27
s 2925.75 1185.29
s 2974.54 821.64
s 520.24 527.78
s 169.80 1035.18
s 2956.86 1197.53
s 897.92 2618.29
s 67.42 3748.29
s 506.44 539.86
s 2139.62 2346.27
s 2683.41 627.13
s 2960.61 832.32
s 3243.31 2232.73
s 73.47 3740.70
s 2970.22 3880.19
s 3662.39 2999.49
s 764.16 3544.30
s 2155.80 2354.57
s 3672.20 3030.48
s 3557.07 3410.07
s 2346.35 2450.56
s 905.61 2619.54
s 2687.01 642.10
s 2893.85 2492.24
s 757.45 3530.67
s 1686.75 508.57
s 746.26 3531.72
s 72.09 3717.17
s 852.74 928.35
s 2913.02 1173.03
s 2926.63 1187.47
s 3561.07 3406.22
s 3659.88 3032.85
s 913.47 2609.47
s 2915.65 2497.92
s 741.60 3535.50
s 2689.42 615.36
s 74.45 3743.29
s 2189.86 3515.70
s 1576.28 3789.89
s 3548.90 3422.18
s 1575.46 3785.09
s 340.47 893.02
s 2771.16 1957.04
s 2909.68 2475.49
s 1271.32 1649.04
s 3661.51 3005.04
s 2678.79 652.60
s 2691.17 628.30
s 2676.58 639.00
s 69.02 3718.76
s 2206.48 3497.54
s 1603.64 3773.21
s 2359.50 2472.57
s 2676.68 610.12
s 2360.74 2465.35
s 1687.16 511.55
s 891.65 2636.88
s 2908.21 2489.10
s 3652.37 3026.64
s 2355.05 2463.86
s 2163.06 2349.65
s 2915.74 2486.10
s 2774.45 1961.17
s 2674.37 640.04
s 2784.24 1950.49
s 86.90 3741.54
s 1572.03 3776.27
s 3591.32 1141.80
s 2680.88 637.01
s 2797.03 1947.58
s 2186.19 3504.66
s 1426.03 2980.85
s 2329.83 2471.22
s 347.24 896.51
s 3222.11 2262.97
s 79.20 3742.40
s 2794.00 1970.86
s 350.16 891.26
s 1276.64 1665.10
s 2181.23 3516.74
s 753.52 3535.11
s 3546.52 3406.56
s 913.25 2611.53
s 2777.30 1957.31
s 2915.27 2491.91
s 1357.87 2285.67
s 867.81 931.43
s 2656.25 630.98
s 2912.31 2509.18
s 3549.74 3413.26
s 2683.04 605.74
s 2148.71 2352.01
s 1423.19 2994.77
s 2150.28 2340.88
s 2346.78 2466.51
s 2773.81 1956.24
s 867.15 915.74
s 848.66 908.84
s 176.78 1031.67
s 2930.46 1175.32
s 2964.01 827.39
s 2340.25 2469.58
s 2974.52 3863.42
s 187.76 1033.75
s 897.46 2622.65
s 2908.11 2481.14
s 2179.42 3515.40
s 2150.73 2349.87
s 869.99 891.28
s 2201.42 3516.16
s 517.25 554.66
s 2675.96 625.39
s 2932.08 1162.89
s 2186.71 3499.34
s 3677.41 3008.14
s 1364.51 2293.36
s 2182.35 3494.45
s 3598.91 1142.94
s 513.20 541.70
s 1689.53 492.66
s 2984.15 3855.34
s 91.23 3732.64
s 3670.71 2990.96
s 3660.54 3009.26
s 2683.62 638.85
s 2796.25 1935.80
s 2908.85 2478.69
s 89.55 3715.83
s 2340.22 2479.77
s 2196.14 3512.85
s 1355.84 2285.59
s 3591.75 1144.82
s 3591.53 1132.32
s 882.34 927.05
s 81.52 3745.49
s 509.69 547.92
s 334.06 894.15
s 3608.60 1141.27
s 3547.83 3411.47
s 1693.12 502.13
s 3669.04 3016.64
s 2965.56 3877.63
