Vehicle 100
v 3949.83 3480.61
v 965.89 366.19
v 1289.32 1742.94
v 963.62 355.58
v 2428.77 2893.57
v 3962.36 3488.13
v 2941.37 534.75
v 3029.63 2139.67
v 1194.46 1156.34
v 1652.70 2525.78
v 2590.64 1596.78
v 2020.03 1895.61
v 3956.74 3510.83
v 3252.42 2868.90
v 2579.47 1566.88
v 1614.45 2535.74
v 942.27 979.93
v 3233.26 2878.65
v 3778.36 3102.31
v 2562.32 1593.24
v 238.20 399.71
v 2001.24 1871.02
v 2422.09 2881.48
v 2030.64 1861.92
v 2672.66 2926.04
v 1687.39 1330.61
v 1283.19 1737.70
v 3766.79 3114.74
v 1871.15 2493.18
v 3966.47 3486.79
v 3021.72 2120.97
v 214.94 3508.35
v 3526.06 1081.94
v 3010.22 2139.71
v 1755.46 1838.31
v 1181.48 1153.00
v 2586.23 1597.18
v 3508.91 1091.85
v 195.36 2672.42
v 3489.70 1080.27
v 1654.96 1326.38
v 3514.55 1089.83
v 2435.68 2886.24
v 1175.15 1135.63
v 3769.03 3116.02
v 2952.96 552.64
v 3507.43 1091.83
v 539.32 2413.61
v 239.88 403.67
v 2096.68 695.75
v 2960.63 534.35
v 3778.37 3120.43
v 3036.45 2134.02
v 255.25 390.23
v 207.25 2679.04
v 1731.95 1832.57
v 936.49 973.49
v 2968.05 538.27
v 1270.42 1751.85
v 2956.67 528.48
v 2447.36 2866.61
v 1659.50 1329.03
v 2665.38 2917.57
v 3519.80 1093.03
v 2989.78 980.87
v 1644.36 2521.52
v 2016.23 1866.02
v 192.39 2675.76
v 2640.89 2932.52
v 1725.67 1845.80
v 2078.81 684.57
v 3528.64 1089.27
v 945.84 977.48
v 541.97 2405.97
v 3953.64 3482.32
v 213.57 3489.77
v 236.42 403.16
v 259.59 412.87
v 2078.21 702.30
v 1744.81 1838.56
v 3797.92 3125.98
v 2969.14 974.24
v 218.54 3506.83
v 1853.82 2478.49
v 239.93 3518.12
v 2001.27 1866.00
v 209.19 2658.67
v 2945.05 521.89
v 3023.92 2137.11
v 221.05 2679.51
v 2587.45 1598.63
v 1653.19 1317.59
v 207.81 2663.29
v 193.79 2661.29
v 3970.66 3488.77
v 1184.12 1130.20
v 2662.76 2936.60
v 193.20 2660.21
v 551.26 2403.90
v 3494.12 1080.58
Request 1800
s 220.91 3515.61
s 2430.14 2889.80
s 2953.14 534.84
s 2005.62 1866.90
s 1736.67 1847.24
s 3234.24 2875.59
s 245.25 402.10
s 2652.46 2926.34
s 2388.58 1226.57
s 967.05 355.03
s 3229.74 2878.83
s 1666.43 1332.31
s 956.38 346.51
s 967.28 363.30
s 2945.67 517.78
s 2085.63 709.48
s 1750.98 1838.66
s 950.68 363.91
s 2080.85 699.66
s 3790.75 3099.79
s 211.28 2663.24
s 3027.78 2138.53
s 2446.97 2892.28
s 1277.84 1755.58
s 2566.56 1596.77
s 3017.33 2133.04
s 2960.38 986.89
s 3947.03 3501.94
s 2082.02 695.62
s 233.68 3508.46
s 1869.12 2487.72
s 1293.45 1755.16
s 231.30 392.18
s 2006.86 1865.41
s 1176.80 1147.82
