Vehicle 100
v 2251.52 127.31
v 3380.64 1237.20
v 70.59 356.72
v 1641.91 1502.77
v 3379.56 1255.67
v 2784.03 1133.59
v 74.66 366.57
v 1469.34 1360.03
v 3605.07 1674.32
v 2487.42 287.54
v 1481.56 1363.29
v 296.23 660.76
v 657.14 3514.41
v 1329.38 2604.15
v 948.87 4004.66
v 1344.14 2577.79
v 676.15 3506.46
v 292.93 676.01
v 1823.78 3846.44
v 2314.12 3796.81
v 2335.19 3807.38
v 3385.09 392.22
v 83.38 366.74
v 2780.60 3399.10
v 1807.38 3853.82
v 561.87 1191.24
v 2329.37 3803.51
v 560.38 1180.25
v 2490.48 284.95
v 3373.08 1231.22
v 2654.37 826.28
v 968.15 4012.15
v 42.82 656.93
v 1816.60 3853.59
v 2847.78 2044.26
v 3355.28 409.11
v 1331.03 2601.48
v 679.02 3501.56
v 61.00 668.79
v 3883.09 2281.94
v 294.74 691.57
v 948.55 4010.23
v 1464.77 1390.59
v 3771.07 431.18
v 2280.05 126.40
v 3142.42 3037.74
v 1455.64 1378.20
v 3864.40 2313.90
v 2798.02 3414.57
v 2789.64 3409.05
v 3014.63 2552.08
v 3365.50 1241.30
v 1470.40 1366.12
v 2794.21 3411.45
v 293.95 678.69
v 1332.76 2594.67
v 2810.73 3435.40
v 653.71 3513.75
v 677.86 3514.47
v 1470.59 1392.93
v 3035.95 2547.65
v 565.76 1188.28
v 3857.90 2298.75
v 3009.85 2548.08
v 1636.40 1512.99
v 2497.85 283.27
v 3145.68 3027.82
v 1636.21 1507.13
v 2483.21 290.84
v 2316.84 3810.82
v 3384.25 1259.97
v 3371.00 401.40
v 2776.25 2203.90
v 2271.53 127.63
v 2857.08 2014.91
v 2857.01 2040.38
v 3853.33 2288.49
v 322.29 675.53
v 1347.84 2597.22
v 580.74 1188.14
v 2809.83 1123.09
v 2313.56 3806.19
v 3387.53 1260.91
v 1330.23 2599.34
v 3166.12 3016.40
v 294.58 664.61
v 2633.50 819.67
v 3771.89 428.15
v 3170.27 3034.30
v 1821.43 3867.03
v 3617.54 1677.42
v 1323.75 2616.13
v 2777.61 2226.52
v 3841.32 2270.82
v 1831.51 3856.32
v 2331.69 3785.11
v 3148.25 3040.22
v 676.15 3525.45
v 1630.48 1514.67
v 681.45 3487.71
Request 1800
s 1813.55 3862.86
s 95.14 369.67
s 3376.59 393.18
s 1638.39 1497.25
s 3872.66 2294.36
s 3786.81 419.05
s 1466.82 1383.36
s 2329.75 3808.90
s 3365.09 397.89
s 3868.04 2290.18
s 1641.66 1511.00
s 1630.97 1492.84
s 1652.29 1521.45
s 2251.91 123.92
s 574.44 1182.38
s 564.98 1174.68
s 563.72 1175.73
s 3871.54 2286.30
s 2847.94 2025.40
s 1477.56 1378.54
s 964.23 4009.56
s 1319.50 2602.90
s 65.17 663.64
s 2655.83 798.69
s 1660.23 1505.51
s 2797.29 1139.03
s 3379.36 386.66
s 2256.76 132.38
s 2744.18 2231.17
s 59.13 645.25
s 2645.45 832.00
s 294.29 672.75
s 3364.32 1264.24
s 296.66 690.30
s 302.01 679.76
s 60.97 659.98
s 2802.09 3410.07
s 84.38 354.12
s 2801.48 1131.83
s 682.32 3505.11
s 3623.57 1684.45
s 565.30 1184.63
s 1481.29 1364.41
s 3882.40 2304.55
s 568.15 1190.15
s 2258.98 133.13
s 3145.71 3037.96
s 2869.16 2012.31
s 54.26 671.35
s 577.93 1177.81
s 3400.35 1252.86
s 2325.90 3826.58
s 2256.24 130.33
s 668.62 3495.03
s 50.72 673.68
s 3031.64 2549.50
s 297.03 660.19
s 951.06 3997.77
s 49.23 658.10
s 291.21 667.72
s 3047.45 2547.74
s 963.06 3977.41
s 2781.21 2211.18
s 2758.41 2211.90
s 2794.30 1118.31
s 2484.97 308.97
s 3149.26 3029.64
s 3634.06 1671.26
s 3014.69 2561.16
s 2645.52 825.53
s 291.30 694.50
s 953.33 4003.50
s 1816.94 3859.64
s 563.20 1180.35
s 564.77 1178.37
s 2816.32 3409.94
s 1634.08 1509.91
s 3353.91 398.45
s 292.22 672.25
s 1633.75 1502.61
s 1644.71 1487.87
s 3792.62 410.20
s 3864.41 2288.36
s 3776.74 449.75
s 3780.21 412.93
s 3365.00 1245.81
s 2320.87 3800.93
s 2621.50 814.06
s 89.75 380.36
s 2858.82 2036.41
s 2655.72 825.06
s 81.14 358.76
s 1647.55 1512.94
s 551.86 1175.79
s 3874.69 2307.46
s 948.66 4006.26
s 1459.92 1382.74
s 2815.46 3397.32
s 558.40 1190.30
s 63.02 673.56
s 2865.13 2020.91
s 297.44 666.61
s 2635.86 818.93
s 41.77 677.80
s 2800.41 3400.05
s 68.19 359.53
s 3020.44 2560.48
s 3362.54 394.56
s 568.51 1182.99
s 3792.38 412.24
s 3390.23 1255.70
s 2651.99 809.60
s 2328.20 3799.81
s 3178.52 3025.59
s 56.76 673.11
s 3395.73 1245.14
s 2637.89 826.60
s 3383.21 419.11
s 3015.46 2546.68
s 3370.35 395.57
s 2826.07 1139.89
s 2766.60 2206.86
s 3370.03 402.15
s 3616.00 1684.31
s 2338.02 3805.47
s 310.69 681.67
s 953.46 4001.43
s 3369.74 377.26
s 3390.88 1256.45
s 305.93 662.41
s 3778.59 394.19
s 3618.34 1695.29
s 1462.96 1365.08
s 3033.11 2547.35
s 3028.02 2564.02
s 2836.53 2039.83
s 2478.60 307.81
s 977.65 4001.27
s 1651.47 1511.24
s 291.47 687.13
s 3013.06 2538.43
s 3791.22 424.68
s 1341.15 2585.87
s 3377.38 1260.90
s 2262.89 134.14
s 2633.98 832.27
s 586.09 1185.10
s 2757.22 2228.98
s 1482.14 1363.07
s 2763.45 2214.01
s 293.45 685.64
s 2320.72 3794.81
s 558.76 1157.47
s 3377.53 391.51
s 967.83 3989.25
s 3153.53 3026.78
s 2480.62 301.96
s 3872.60 2303.04
s 2758.39 2218.71
s 1468.49 1373.30
s 3381.01 1251.28
s 2776.21 2205.83
s 1477.77 1347.91
s 3147.33 3034.07
s 2504.22 289.69
s 1796.20 3861.65
s 2850.57 2045.92
s 3166.99 3032.96
s 2324.72 3791.50
s 2774.64 2220.27
s 3019.03 2556.64
s 3156.35 3038.16
s 61.81 673.21
s 2809.22 1115.54
s 2259.01 138.02
s 58.91 379.91
s 3846.47 2300.81
s 1335.43 2602.48
s 2327.00 3819.18
s 949.32 4005.06
s 292.91 675.60
s 556.75 1174.80
s 72.61 347.34
s 1326.42 2597.13
s 2660.45 818.25
s 2747.12 2208.66
s 53.87 651.09
s 3389.45 1254.52
s 3029.10 2555.08
s 969.82 3990.02
s 2648.54 824.07
s 3381.32 1265.72
s 663.12 3498.13
s 2804.57 3414.20
s 3015.15 2555.29
s 2491.94 302.83
s 48.66 669.80
s 2809.10 1134.40
s 3374.77 394.07
s 2266.16 134.79
s 3781.73 421.14
s 2478.05 301.16
s 2266.51 112.91
s 2308.93 3825.83
s 3008.95 2542.12
s 1809.36 3854.48
s 2998.40 2550.53
s 3871.86 2310.16
s 684.06 3491.50
s 3158.81 3025.57
s 1450.95 1397.47
s 2835.38 2061.77
