Vehicle 200
v 3895.55 459.48
v 1384.72 2278.33
v 1383.98 2274.77
v 760.89 3679.64
v 735.73 2458.01
v 1825.05 181.38
v 763.95 3673.21
v 1371.37 2264.59
v 3025.15 2683.36
v 3835.72 3597.44
v 3004.97 197.21
v 3925.61 461.53
v 3478.72 420.24
v 745.12 2450.92
v 563.95 363.33
v 316.11 2459.92
v 740.97 2450.97
v 717.85 2446.61
v 739.17 2437.96
v 2295.39 2877.69
v 544.34 1501.03
v 139.74 3909.25
v 560.73 356.10
v 3028.64 193.65
v 1552.74 1692.18
v 1914.82 2606.05
v 3832.64 3604.41
v 336.17 2471.25
v 1740.81 3659.57
v 2290.19 2879.16
v 2034.97 1413.41
v 3497.68 1234.00
v 740.59 2458.37
v 1189.08 1177.80
v 1377.63 2249.91
v 727.40 2440.64
v 2271.25 2882.93
v 2311.82 2882.07
v 177.52 3284.67
v 187.84 3303.80
v 755.63 3691.56
v 2033.70 1409.57
v 147.89 3904.22
v 175.53 2038.79
v 1733.39 3658.71
v 3483.55 406.38
v 1911.36 2596.45
v 3495.20 1249.81
v 1809.71 154.95
v 314.93 2480.91
v 333.32 2453.06
v 181.43 2071.85
v 2042.72 1421.42
v 759.37 3689.38
v 1184.80 1173.48
v 2040.08 1417.80
v 3836.27 3609.18
v 154.56 3913.42
v 1381.94 2289.02
v 3833.64 3589.67
v 1559.86 1688.89
v 1166.97 1153.68
v 251.77 581.77
v 2049.20 1437.50
v 186.91 2054.68
v 1917.53 2585.29
v 756.06 3680.27
v 256.06 571.73
v 3029.51 192.08
v 751.28 3679.83
v 178.99 3297.23
v 175.68 3302.56
v 153.99 3914.07
v 1724.38 3671.82
v 3023.40 182.98
v 3815.96 3594.75
v 1362.66 2255.83
v 560.36 359.67
v 3484.41 440.52
v 1557.85 1706.71
v 1801.28 157.58
v 317.63 2453.32
v 2294.12 2866.32
v 1821.60 172.91
v 327.56 2487.32
v 1121.92 327.12
v 1825.68 172.39
v 253.63 557.09
v 1732.14 3643.01
v 1737.99 3653.10
v 1541.72 1705.79
v 243.49 565.99
v 561.56 1516.55
v 2288.71 2857.98
v 278.17 584.28
v 1812.79 193.17
v 3021.26 2690.52
v 1550.73 1685.19
v 3508.51 1225.41
v 180.82 2072.12
v 2301.23 2853.97
v 1191.35 1170.55
v 173.24 3296.35
v 146.81 3910.32
v 3058.33 1414.44
v 587.17 1500.98
v 321.42 2456.34
v 176.10 3301.20
v 1723.49 3649.32
v 753.01 2438.64
v 3492.84 1234.02
v 1753.48 3674.43
v 3027.33 191.00
v 3069.53 1417.19
v 186.72 2045.10
v 3908.39 454.20
v 3064.75 1430.14
v 184.42 2045.58
v 145.71 3895.80
v 131.91 3908.89
v 2051.01 1407.26
v 3010.50 195.70
v 329.70 2468.42
v 173.81 2060.00
v 3006.09 2686.18
v 1546.87 1680.36
v 1733.96 3652.38
v 191.31 3304.35
v 1111.45 335.78
v 569.10 1503.63
v 3465.78 425.44
v 187.24 3293.83
v 1383.40 2271.06
v 1545.43 1670.05
v 3014.85 190.51
v 3833.14 3600.38
v 748.46 2441.60
v 180.88 2062.07
v 1186.00 1174.20
v 1930.86 2564.31
v 3006.98 210.17
v 1736.33 3660.48
v 179.21 3303.26
v 566.83 1494.20
v 316.85 2463.41
v 2279.94 2875.00
v 1842.99 173.61
v 3518.66 1237.68
v 305.00 2435.88
v 1191.36 1158.18
v 567.15 372.16
v 333.08 2471.55
v 1754.69 3640.58
v 1370.18 2246.55
v 3846.17 3593.26
v 3070.73 1400.75
v 741.25 2467.51
v 740.76 2438.36
v 242.61 567.56
v 563.61 365.06
v 3018.29 202.03
v 255.98 586.19
v 175.19 3275.87
v 320.11 2448.74
v 3025.86 2676.64
v 1379.78 2263.47
v 728.05 2459.24
v 751.56 3685.61
v 253.96 573.50
v 316.56 2452.23
v 248.93 570.03
v 138.23 3913.71
v 3505.04 1236.23
v 182.63 3308.24
v 1198.12 1184.20
v 732.27 2454.44
v 156.52 3912.70
v 3845.08 3584.23
v 3837.60 3598.02
v 1538.65 1699.84
v 2287.83 2879.35
v 1363.04 2270.51
v 1187.29 1175.64
v 3514.34 1260.68
v 3526.24 1233.46
v 257.90 565.37
v 1536.72 1683.74
v 141.00 3919.77
v 580.52 1502.25
v 3014.01 2692.30
v 1841.10 164.04
v 734.21 2452.42
v 1735.36 3660.83
v 170.23 2058.36
v 176.63 2046.77
v 2276.71 2866.22
v 1825.57 180.11
v 562.99 1509.50
v 3459.96 430.67
v 764.78 3681.96
Request 3600
s 249.99 574.10
s 1093.82 325.43
s 2293.69 2856.34
s 574.50 1494.37
s 559.01 1519.67
s 3479.81 439.13
s 750.44 3681.03
s 2274.79 2872.13
s 3839.05 3616.23
s 3018.38 2691.58
s 557.66 375.37
s 3004.89 186.00
s 145.97 3917.43
s 3496.65 1245.00
s 194.74 3305.38
s 173.26 3308.95
s 3474.57 441.51
s 1823.20 186.33
s 2293.13 2853.35
s 270.60 580.51
s 1832.34 166.61
s 2038.96 1404.18
s 145.55 3895.73
s 565.88 364.87
s 178.79 2053.46
s 1720.98 3670.51
s 152.62 3914.93
s 1110.16 322.64
s 188.56 3301.89
s 3024.11 203.85
s 590.82 375.82
s 1749.77 3648.10
s 1378.34 2272.75
s 3503.30 1254.46
s 1818.65 184.83
s 3022.99 2664.78
s 1748.93 3661.04
s 1747.00 3650.22
s 1906.04 2579.27
s 1107.29 336.02
s 194.74 3275.01
s 184.14 3303.73
s 735.80 2464.22
s 3496.33 423.10
s 2039.40 1423.70
s 1362.89 2276.78
s 1725.65 3655.37
s 556.83 1506.01
s 2305.73 2865.62
s 1203.83 1174.47
s 743.10 2453.64
s 1823.19 164.85
s 737.96 2474.29
s 1372.88 2254.76
s 3062.80 1412.30
s 244.76 566.06
s 1177.67 1172.30
s 3493.74 433.11
s 1935.58 2583.15
s 2027.75 1420.11
s 575.08 356.12
s 176.73 2058.25
s 1171.53 1166.69
s 2292.83 2871.02
s 1824.88 163.90
s 1179.00 1150.84
s 3507.50 1231.85
s 180.49 2073.11
s 3495.89 1239.24
s 1553.61 1699.07
s 146.06 3908.68
s 179.73 2050.45
s 2308.14 2888.31
s 193.05 2062.95
s 2298.91 2860.24
s 1529.64 1694.25
s 757.64 3677.61
s 1815.29 179.55
s 1934.24 2582.75
s 3824.13 3596.22
s 754.90 3671.82
s 1839.73 170.88
s 1177.70 1149.73
s 3002.37 202.33
s 573.97 1507.31
s 1128.47 327.96
s 2030.22 1411.47
s 3818.87 3602.14
s 320.49 2461.94
s 200.60 3299.92
s 1828.39 174.09
s 3080.12 1419.16
s 3913.32 494.14
s 3902.53 475.71
s 1380.21 2263.93
s 267.41 575.01
s 3070.61 1415.37
s 3007.04 178.95
s 559.82 354.71
s 585.73 385.56
s 2307.46 2852.48
s 735.31 2459.41
s 3847.43 3605.08
s 1381.20 2273.88
s 3009.71 198.84
s 328.00 2474.43
s 3494.14 1264.53
s 3018.72 2664.08
s 773.23 3651.33
s 145.91 3900.41
s 1174.11 1153.02
s 551.65 1506.32
s 1818.32 182.52
s 3481.38 425.05
s 189.52 2052.52
s 182.92 2054.30
s 752.37 3667.46
s 3836.48 3593.33
s 3846.86 3604.09
s 152.67 2058.51
s 3020.72 2692.98
s 2294.53 2872.22
s 1385.20 2273.70
s 3907.01 460.56
s 560.98 1484.95
s 1199.73 1163.61
s 1815.79 173.92
s 3831.10 3602.19
s 1550.37 1707.63
s 1411.41 2271.39
s 2049.37 1441.62
s 1735.14 3660.80
s 735.79 2453.79
s 3830.98 3606.90
s 3012.30 2694.67
s 1169.31 1174.99
s 1107.03 327.62
s 197.84 3311.27
s 155.44 3904.12
s 3472.57 427.39
s 743.93 3688.64
s 3056.05 1410.54
s 750.48 3668.78
s 1538.39 1702.00
s 3494.85 1246.42
s 166.48 3285.54
s 2302.52 2853.37
s 547.49 354.66
s 1544.23 1701.75
s 559.54 362.03
s 317.17 2440.36
s 166.74 3906.71
s 569.47 1499.20
s 728.82 2469.03
s 721.22 2451.26
s 3518.61 1232.30
s 1535.16 1674.69
s 3012.42 2684.30
s 722.79 2456.87
s 1362.58 2281.38
s 180.68 3299.67
s 2272.78 2863.79
s 747.69 2454.74
s 549.53 1509.91
s 2309.93 2876.80
s 745.68 3690.10
s 253.59 581.09
s 3024.23 197.50
s 3508.31 1251.80
s 1378.51 2265.53
s 3505.74 1236.07
s 1375.34 2249.86
s 1918.93 2588.05
s 562.33 386.34
s 757.20 3665.52
s 1544.92 1674.93
s 742.80 2461.24
s 3823.16 3575.28
s 3022.75 188.87
s 1819.88 177.92
s 3845.49 3602.33
s 3006.61 2687.81
s 3500.23 1232.19
s 3849.78 3605.92
s 1898.68 2582.50
s 3831.45 3613.55
s 1723.46 3653.36
s 3016.77 2676.74
s 181.46 3318.29
s 3468.11 424.04
