Vehicle 200
v 1990.56 3623.02
v 3332.03 876.47
v 3537.09 793.95
v 2557.54 94.14
v 1893.26 2992.13
v 1873.96 2972.55
v 1894.08 3006.17
v 3544.08 806.05
v 1643.75 2118.90
v 2562.96 104.67
v 3024.29 3549.00
v 2190.54 3428.39
v 1893.39 3315.94
v 2201.69 3450.67
v 3000.01 213.02
v 29.97 2210.98
v 3533.85 794.40
v 870.53 173.27
v 3034.46 3536.89
v 1297.52 3492.20
v 22.05 2239.67
v 1288.47 3481.14
v 2187.88 3452.55
v 2557.55 1189.66
v 3738.66 1356.31
v 3337.03 874.40
v 693.29 2941.38
v 2942.41 1736.62
v 1226.92 3256.48
v 3011.72 3545.98
v 1245.38 2578.51
v 2981.88 211.08
v 2559.60 1194.27
v 711.93 2931.60
v 3962.90 715.02
v 3752.44 1991.63
v 2548.05 1188.96
v 42.91 2230.97
v 2572.08 121.25
v 1959.01 3619.80
v 1573.85 3339.67
v 3548.44 788.98
v 3025.78 3534.98
v 20.80 2236.06
v 3726.99 1346.74
v 3329.28 859.62
v 2180.68 3433.24
v 3316.27 2556.37
v 1889.94 3314.47
v 2204.28 3429.07
v 1030.37 3710.33
v 1891.64 2983.30
v 2539.95 1193.77
v 2554.89 1201.06
v 2941.06 1760.17
v 3729.87 1376.26
v 2947.39 1728.59
v 2197.32 3466.63
v 713.12 2946.36
v 2564.11 97.42
v 39.26 2225.13
v 1890.63 3294.95
v 3322.41 868.03
v 3028.21 3557.95
v 2723.63 2781.29
v 2732.75 2763.39
v 1229.93 3243.48
v 1210.04 3263.68
v 2191.11 3436.21
v 1258.86 2586.44
v 1233.59 2582.64
v 3335.22 2561.88
v 1009.86 3706.14
v 1886.22 3006.99
v 1966.26 3621.08
v 3013.71 3529.32
v 1877.53 2996.08
v 1888.39 3323.45
v 1593.87 3339.97
v 2570.20 1192.18
v 2724.66 2782.53
v 2581.49 112.64
v 1008.33 3691.37
v 1964.34 3632.37
v 1316.00 3469.07
v 1290.78 3481.09
v 1291.63 3479.00
v 1980.32 3619.72
v 3972.97 713.58
v 1894.00 3299.20
v 2573.32 105.03
v 3008.48 223.62
v 2996.02 3553.01
v 3556.04 788.86
v 3711.06 1361.03
v 3712.69 1363.19
v 2941.77 1724.10
v 1026.98 3678.68
v 1220.35 3260.54
v 2187.13 3448.15
v 3975.56 719.88
v 2549.00 1196.57
v 1232.73 3240.29
v 2189.23 3468.14
v 2741.21 2780.61
v 2559.54 123.07
v 2565.94 106.23
v 1212.50 3257.92
v 2565.60 106.23
v 1877.09 3305.40
v 1864.26 3312.00
v 3024.87 3564.82
