Vehicle 250
v 3895.48 19.07
v 2342.65 1725.14
v 3770.06 2473.01
v 3280.34 317.50
v 2918.98 1179.30
v 2186.66 1655.97
v 2939.00 1179.41
v 782.52 892.15
v 1893.56 32.68
v 1910.09 33.17
v 3791.87 2485.92
v 2163.89 1650.90
v 2360.45 1733.81
v 2839.92 3076.81
v 2683.06 3170.06
v 336.37 1392.16
v 2364.18 1723.86
v 1900.81 34.89
v 3285.97 321.79
v 2179.83 1653.33
v 3783.69 1581.28
v 3687.63 263.22
v 1542.97 855.79
v 1191.99 2261.65
v 325.25 3190.51
v 3775.22 2479.96
v 763.09 2306.56
v 3205.71 589.19
v 316.19 1372.74
v 3187.92 592.50
v 2181.43 1655.82
v 320.00 1378.49
v 3710.84 268.67
v 769.28 894.53
v 1164.54 2268.50
v 2350.96 1731.90
v 3301.85 320.13
v 2344.21 1729.69
v 3081.95 1256.25
v 763.58 1152.49
v 2177.24 1662.56
v 770.59 1133.36
v 1520.49 898.48
v 1902.44 33.38
v 3892.99 8.23
v 3707.23 253.67
v 3777.12 2487.18
v 2350.96 1727.76
v 3764.37 2471.70
v 3704.86 259.64
v 317.78 1391.68
v 337.47 1378.45
v 2164.89 1653.15
v 1902.72 43.93
v 780.47 912.54
v 3069.82 1266.09
v 1523.30 873.69
v 3400.94 2948.84
v 1180.39 2253.53
v 838.72 3028.36
v 2357.31 1725.02
v 831.35 3042.12
v 779.81 2305.43
v 3302.48 333.32
v 3789.68 1587.55
v 752.56 1147.11
v 2677.81 3170.14
v 3891.48 14.28
v 3874.27 38.16
v 767.78 904.64
v 2948.21 1173.42
v 2453.63 2633.54
v 771.60 2331.34
v 3700.76 273.06
v 2690.58 3159.06
v 3712.80 274.29
v 3798.71 1603.68
v 3061.88 1278.62
v 766.43 2307.83
v 335.55 1396.62
v 3754.05 2487.74
v 3268.44 655.11
v 3421.53 2979.24
v 2176.27 1664.71
v 3889.77 17.81
v 3790.41 1602.54
v 2457.72 2647.93
v 1171.06 2256.73
v 2685.13 3163.19
v 302.29 3201.88
v 1177.14 2258.42
v 3283.43 346.77
v 1898.63 46.40
v 3431.71 2973.92
v 3192.91 596.35
v 1164.14 2254.84
v 3767.16 2503.42
v 3792.21 1591.48
v 3785.37 1590.51
v 843.81 3033.38
v 321.67 3214.36
v 3796.61 1598.56
v 3063.20 1277.21
v 3717.35 261.53
v 3189.45 593.68
v 3305.81 328.50
v 3913.73 13.03
v 767.73 1168.93
v 3894.64 20.23
v 3697.12 256.82
v 321.57 3209.78
v 2438.62 2633.05
v 1526.41 871.97
v 2680.33 3154.33
v 743.56 1133.92
v 774.58 1148.36
v 3073.51 1270.07
v 3891.14 28.86
v 3778.12 2502.25
v 3415.18 2965.04
v 3265.90 650.67
v 785.98 1156.32
v 3797.59 1589.92
v 775.89 877.69
v 3700.56 272.17
v 3063.79 1288.94
v 3063.60 1268.66
v 842.93 3051.45
v 3418.38 2968.21
v 3793.97 1593.70
v 3770.24 2484.75
v 755.70 2290.13
v 3194.80 605.69
v 2354.92 1744.35
v 3792.89 1581.48
v 3311.90 325.90
v 2928.12 1159.21
v 3807.88 1597.21
v 2480.36 2640.33
v 825.37 3029.73
v 2451.99 2650.98
v 3195.91 582.21
v 2848.51 3070.27
v 3184.01 594.80
v 3900.68 15.39
v 316.25 3203.58
v 2470.32 2661.07
v 1519.17 876.80
v 2173.75 1635.90
v 336.34 1404.66
v 2681.97 3187.11
v 2848.77 3096.85
v 2460.96 2660.81
v 3039.37 1257.91
v 3775.27 2499.37
v 3880.50 24.07
v 3204.02 585.66
v 3246.10 627.07
v 3258.38 668.74
v 2859.43 3091.79
v 3403.75 2954.53
v 3759.62 2498.28
v 2829.34 3100.25
