Vehicle 250
v 3324.74 1022.78
v 3797.48 1523.46
v 910.98 1385.88
v 3962.93 2561.46
v 3813.51 1503.02
v 3365.21 2842.47
v 1837.01 1326.21
v 1164.06 1645.31
v 3958.33 2559.87
v 78.73 1094.05
v 65.99 1089.57
v 88.27 2271.64
v 3357.80 2843.11
v 81.01 1109.14
v 1703.75 764.06
v 3119.80 53.66
v 2618.79 2081.94
v 2618.21 2068.29
v 2152.29 3499.39
v 252.19 2178.42
v 908.87 1376.70
v 3495.10 2955.14
v 3696.45 2111.66
v 93.89 2278.41
v 901.83 1382.08
v 270.37 2161.36
v 2263.16 2027.05
v 256.24 2155.83
v 2889.04 960.96
v 385.00 3198.84
v 2306.46 431.38
v 2230.11 1989.05
v 1690.96 778.80
v 3306.19 1052.71
v 3962.93 2566.23
v 78.46 2770.89
v 250.67 2161.07
v 3381.26 2845.26
v 3686.45 2110.45
v 2244.11 2001.56
v 1717.76 775.95
v 3808.42 1491.69
v 75.14 1092.64
v 3479.56 2953.47
v 2257.75 2009.73
v 3682.65 2105.84
v 388.34 3211.16
v 1136.66 1653.85
v 3372.27 2841.79
v 892.15 1813.32
v 1134.70 1654.87
v 2548.32 2321.13
v 415.27 3195.01
v 903.82 1811.99
v 2130.38 3498.70
v 2886.96 958.53
v 2257.65 2005.22
v 98.43 2286.43
v 2619.60 2064.74
v 3105.10 74.97
v 3320.90 1025.42
v 3484.51 2947.02
v 3498.69 2958.16
v 2882.39 963.51
v 881.15 1818.48
v 3311.61 1009.44
v 2559.86 2336.93
v 3108.22 65.24
v 2618.95 2090.16
v 1232.88 2852.15
v 2574.28 2330.20
v 2291.81 417.58
v 2631.27 2071.56
v 3710.41 2120.13
v 1159.63 1643.44
v 3986.87 2571.94
v 2563.43 2312.43
v 3112.51 75.76
v 3334.78 1034.69
v 94.78 2294.86
v 3687.39 2116.17
v 403.31 3189.20
v 79.03 1102.86
v 935.15 1397.83
v 2230.13 2004.49
v 3365.98 2828.28
v 3679.88 2120.07
v 1224.75 2862.21
v 3882.98 676.69
v 920.21 1393.82
v 885.69 1809.72
v 250.54 2162.62
v 1142.56 1658.05
v 2559.09 2341.98
v 396.27 3206.95
v 911.38 1399.33
v 282.44 2173.02
v 2887.41 973.79
v 106.94 2273.05
v 2565.49 2341.31
v 3365.99 2849.45
v 3862.84 678.47
v 3506.38 2970.81
v 267.00 2164.94
v 893.30 1399.19
v 242.72 2184.08
v 2883.78 964.00
v 896.75 1377.47
