Vehicle 250
v 3115.16 880.08
v 2092.99 1446.95
v 2455.44 1507.06
v 2436.43 2875.00
v 3003.33 3065.95
v 56.13 1426.67
v 123.45 2057.35
v 105.82 2053.04
v 2393.83 3320.62
v 1972.68 49.36
v 3027.71 3051.44
v 2452.48 2876.66
v 903.75 3268.88
v 117.91 203.37
v 2502.84 2401.72
v 1620.61 3722.74
v 2575.62 3312.88
v 2566.90 3242.21
v 3134.75 874.56
v 759.80 3034.53
v 131.64 208.82
v 3799.92 279.84
v 2090.42 1465.78
v 489.82 1085.98
v 1636.84 3706.72
v 1579.71 1792.22
v 525.99 1082.81
v 2507.83 2383.72
v 769.17 3044.73
v 2442.94 2875.99
v 1560.31 1781.45
v 120.86 217.96
v 3817.00 274.67
v 3739.21 2466.18
v 2588.58 3302.70
v 3740.75 2470.92
v 2394.23 3304.49
v 118.39 213.71
v 1256.43 3550.51
v 2461.76 1496.08
v 1258.65 3522.74
v 2542.78 2446.61
v 3248.51 2318.77
v 2565.66 3247.32
v 1815.36 578.46
v 1827.93 592.72
v 1563.19 1786.02
v 127.51 209.94
v 1260.22 3507.03
v 2579.70 3317.67
v 2119.49 1469.71
v 3037.36 3041.97
v 1265.30 3541.39
v 1253.49 3538.84
v 1579.32 1778.73
v 778.88 3045.37
v 111.80 229.86
v 3142.64 883.44
v 2532.05 2447.03
v 3026.53 3046.42
v 776.06 3039.96
v 2518.83 2451.67
v 2383.89 3311.91
v 1966.49 62.46
v 1826.25 571.61
v 3807.80 296.64
v 2450.48 1482.29
v 66.14 1414.10
v 3138.71 886.33
v 2397.85 3301.12
v 2569.16 3302.52
v 2577.43 3254.73
v 2095.82 1462.80
v 502.96 1073.60
v 3038.96 3048.35
v 1821.36 582.12
v 112.15 2038.62
v 1642.49 3722.74
v 3255.85 2316.17
v 2119.24 1462.02
v 1629.03 3733.28
v 127.45 2034.11
v 2384.06 3313.57
v 531.58 1065.14
v 3003.32 3047.32
v 1562.16 1790.76
v 2518.14 2452.31
v 947.80 3260.22
v 1810.78 607.59
