Vehicle 250
v 713.23 181.84
v 1539.83 1282.75
v 469.14 3656.40
v 784.02 1371.55
v 5.19 1365.71
v 3395.34 939.85
v 2425.62 3838.03
v 2134.19 2789.57
v 219.54 3745.14
v 633.65 91.25
v 324.95 1883.42
v 703.44 184.11
v 714.89 172.27
v 481.29 3653.15
v 2451.25 250.22
v 1431.32 3571.28
v 2954.83 2768.19
v 1549.87 1287.98
v 1625.53 579.27
v 2981.75 3276.04
v 2447.22 3846.55
v 775.07 1352.75
v 2987.05 3260.45
v 638.90 104.00
v 1645.08 587.64
v 483.30 3660.04
v 1434.00 3578.98
v 3417.78 941.32
v 2432.00 3851.26
v 1543.55 1293.66
v 1698.97 2853.63
v 3.89 1370.95
v 2447.79 286.21
v 1532.49 1280.98
v 2997.06 3273.19
v 2109.96 2784.70
v 923.56 3862.37
v 479.62 1080.45
v 2964.64 2770.96
v 1664.12 569.09
v 2910.94 1288.28
v 940.91 3851.16
v 458.19 3649.60
v 1713.71 2856.87
v 3929.63 1016.05
v 2098.47 2806.45
v 2435.59 3843.11
v 1717.81 2821.75
v 2919.23 1272.83
v 3412.87 918.34
v 1539.19 1274.57
v 478.61 1065.41
v 651.40 93.16
v 936.07 3861.66
v 6.86 1367.76
v 2973.48 3280.92
v 2448.55 266.30
v 1696.10 2845.69
v 2967.66 3273.46
v 1439.58 3588.96
v 2450.74 256.00
v 644.78 99.32
v 1527.67 1272.47
v 21.93 1356.71
v 692.54 204.74
v 370.19 230.06
v 3213.86 1248.87
v 3303.70 3107.11
v 3936.59 1007.59
v 325.28 1850.59
v 3287.92 3106.55
v 3277.67 3104.43
v 10.34 1338.42
v 2122.76 2780.15
v 1447.31 3595.91
v 2115.37 2784.11
v 938.47 3888.08
v 316.19 1859.16
v 482.45 1070.48
v 1726.55 2836.32
v 2427.91 3841.38
v 2940.21 2772.85
v 1448.04 3580.78
v 2095.68 2796.43
v 1718.97 2864.95
v 2097.64 2803.19
v 220.98 3743.20
v 2105.52 2783.01
v 2959.71 2777.96
v 772.02 1368.96
v 229.64 3722.26
v 3941.50 1019.44
v 469.85 3648.01
v 3235.10 1250.18
v 634.67 102.11
v 1557.50 1287.75
v 1447.99 3571.98
v 2423.19 3848.20
v 1451.87 3582.90
v 371.76 256.19
v 2965.96 3271.55
v 2436.88 284.93
v 472.71 1065.30
v 1691.94 2861.88
v 774.66 1365.50
v 922.47 3853.94
v 3050.15 1223.29
v 1720.35 2851.94
v 3043.50 1214.70
v 940.02 3868.03
v 2901.04 1291.44
v 17.21 1362.86
v 1715.70 2846.03
v 1542.42 1284.86
v 2989.87 2777.04
v 214.97 3740.60
v 2983.58 3293.38
v 472.17 1072.22
v 1634.82 574.85
v 3031.78 1208.15
v 2964.79 3278.92
v 2113.23 2785.71
v 221.43 3745.65
v 375.67 263.15
v 3952.00 1016.06
v 1442.95 3591.77
v 326.39 1879.67
v 928.01 3870.75
v 3022.90 1210.57
v 7.99 1375.70
v 374.15 247.03
v 3418.99 922.49
v 2444.32 273.18
v 2957.31 2758.95
v 1451.74 3589.28
v 329.97 1882.52
v 329.85 1852.41
v 3043.47 1209.65
v 657.99 93.01
v 2973.90 2784.60
v 6.52 1375.26
v 2985.53 3256.18
v 472.87 3658.96
v 3058.28 1215.02
v 2441.02 3841.84
v 3301.06 3104.24
v 2114.29 2796.37
v 2425.58 3848.48
v 461.01 3665.65
v 3280.61 3120.23
v 769.63 1362.39
v 2405.82 3843.94
v 3928.30 1044.29
v 2434.40 3853.94
v 1709.86 2840.84
v 2421.57 253.17
v 1541.95 1295.06
v 654.71 89.47
v 731.33 193.32
v 3291.39 3098.82
v 1702.65 2824.53
v 775.54 1344.43
v 726.15 203.62
v 2976.67 3281.51
v 656.50 97.10
v 928.69 3873.30
v 1637.44 575.96
v 462.84 3651.40
v 2981.31 3263.69
v 28.42 1353.77
v 3405.82 913.51
v 473.29 1067.95
v 1707.96 2841.29
v 2912.24 1306.14
v 1648.58 588.39
v 1706.10 2852.64
v 3393.48 921.51
v 2091.89 2790.37
v 1630.50 577.08
v 3039.29 1212.40
v 1643.86 583.13
v 3928.38 1018.60
v 1707.63 2852.15
v 3046.75 1241.83
v 386.41 221.07
v 458.30 3663.50
v 931.24 3872.20
v 938.74 3863.19
v 468.99 1047.95
v 376.09 239.97
v 1649.57 576.63
v 768.35 1374.99
v 785.47 1352.20
v 375.46 226.88
v 362.31 260.35
v 2437.70 282.93
v 2961.47 2781.60
v 728.43 176.88
v 2103.76 2797.58
v 2954.52 2793.52
v 2965.75 3276.10
v 730.42 214.05
v 1434.47 3580.94
v 470.83 1064.41
v 1542.79 1289.21
v 1645.25 578.87
v 724.78 200.81
v 2418.76 3840.01
v 2441.26 256.22
v 2970.33 2757.63
v 761.32 1379.86
v 1708.02 2843.48
v 1559.45 1279.28
v 474.31 3639.21
v 637.14 102.71
v 2983.05 3258.47
v 2118.69 2774.90
v 763.20 1355.44
