Vehicle 250
v 4013.14 817.05
v 3400.57 362.39
v 179.12 2117.01
v 3325.78 1797.81
v 947.88 2773.01
v 3781.70 2094.30
v 1259.95 2360.51
v 3936.11 3085.62
v 3.55 1562.84
v 1008.85 2962.58
v 3341.19 1794.87
v 4012.09 812.46
v 1567.50 1486.55
v 2517.97 555.00
v 3982.87 789.87
v 517.47 3839.57
v 3984.15 790.13
v 3313.25 1808.26
v 2521.30 556.30
v 3664.70 3177.44
v 1300.58 225.30
v 932.72 2746.52
v 3759.91 1554.23
v 3796.97 2111.03
v 3681.57 3171.40
v 3386.19 342.96
v 3749.16 1559.17
v 25.42 2485.33
v 3382.70 1978.72
v 1306.34 233.39
v 2524.77 523.04
v 3665.50 3167.92
v 166.62 2117.97
v 1314.14 233.81
v 3465.32 838.77
v 1257.02 2347.43
v 3507.32 821.28
v 1149.69 2113.46
v 2544.74 2184.36
v 3401.23 1985.49
v 34.55 2471.57
v 163.91 2141.86
v 20.92 2492.49
v 3334.13 1807.29
v 377.37 1317.00
v 174.94 2143.47
v 941.30 2768.70
v 1578.36 1486.62
v 161.49 2135.54
v 516.79 3808.45
v 3660.54 3195.22
v 3330.26 1811.62
v 3991.52 820.87
v 1325.69 234.30
v 3313.29 1804.91
v 2496.41 2180.69
v 403.89 1306.95
v 1324.46 228.22
v 26.06 2408.12
v 47.57 2469.41
v 3664.77 3178.24
v 3481.67 834.78
v 50.88 2498.62
v 169.74 2106.70
v 3298.93 1805.63
v 527.70 3815.01
v 51.35 2434.92
v 2540.64 2196.09
v 2533.34 2183.18
v 2513.22 2179.06
v 2540.39 2175.77
v 174.31 2130.01
v -13.38 1567.04
v 1566.87 1479.97
v 3330.97 1787.87
v 167.71 2116.40
v 3934.14 3053.66
v 914.06 2767.87
v 3746.17 1563.02
v 211.13 894.46
v 521.86 3831.86
v 3675.12 3167.36
v 978.65 2961.39
v 3387.49 348.81
v 200.44 872.09
v 3934.55 3083.12
v 36.96 2491.81
v 3980.27 818.82
v 1261.48 2356.99
v 3387.28 1994.55
v 203.26 902.84
v 2513.19 2152.24
v 1325.42 238.89
v 3995.55 804.70
v 2529.01 2168.65
v 185.02 2144.90
v 999.45 2955.12
v 1146.35 2117.65
v 372.18 1302.64
v 1140.57 2112.71
v 3675.14 3194.31
v 918.21 2761.50
v 5.83 1563.16
v 3372.58 1976.15
v 1555.62 1470.70
v 502.65 3816.63
v 2516.62 2180.91
v 3991.80 808.79
v 1558.47 1474.66
v 2.35 2490.31
v 524.72 3827.37
v 1.69 1547.71
v 3324.90 1809.39
v 2.46 1573.20
v 3392.92 353.18
v 1566.51 1468.07
v 3941.55 3087.82
v 3756.11 1569.83
v 3385.08 1987.19
v 3679.52 3193.81
v 524.68 3811.59
v 6.84 1573.63
v 3944.44 3083.42
v -0.47 1560.68
v 4013.74 826.39
v 3690.65 3176.31
v 3377.48 1987.75
v 381.11 1292.37
v 2522.29 2179.95
v 1134.73 2115.11
v 1304.81 222.72
v 394.85 1317.25
v 19.00 2493.40
v 3384.23 1980.87
v 3325.21 1798.48
v 3995.00 810.33
v 168.75 2097.06
v 3746.07 1547.13
v 2543.96 2168.75
v 3667.45 3171.70
v 1565.01 1469.87
v 3310.03 1812.87
v 1002.51 2958.52
v 4006.68 805.93
v 373.07 1310.26
v 3401.11 351.91
v 1555.73 1468.30
v 1132.43 2089.52
v 1293.97 227.12
v 518.49 3840.76
v 368.96 1314.05
v 3504.21 849.42
v 3919.55 3080.79
v 1313.59 238.03
v 27.45 2501.81
v 2523.20 546.83
v 1576.31 1477.09
v -11.41 1553.07
v 9.52 1580.34
v -3.42 1572.62
v 1251.57 2345.77
v 3975.96 815.64
v 1561.42 1484.05
v 3938.86 3067.54
v 3954.83 3072.22
v 921.94 2757.58
v 3976.85 840.04
v 3941.71 3067.74
v 3381.99 1971.30
v 381.78 1312.87
v 2522.34 2160.01
v 921.56 2779.84
v 1326.67 216.45
v 363.84 1317.58
v 3989.46 799.68
v 1249.18 2371.64
v 943.64 2761.32
v 208.94 883.13
v 3393.42 1986.62
v 2527.67 2165.24
v 1133.48 2092.59
v 372.43 1324.73
v 1147.31 2091.93
v 3499.94 834.96
v 367.87 1314.18
v 29.69 2498.60
v 1335.35 240.80
v 3943.20 3075.42
v 212.69 895.33
v 2537.91 2172.39
v 3808.08 2100.28
v 2539.20 562.66
v 3337.36 1806.98
v 3668.71 3190.32
v 3494.79 841.11
v 3391.58 2001.58
v 3660.92 3184.09
v 1135.20 2114.44
v 361.50 1325.65
v 3325.83 1808.80
v 1244.42 2355.19
v 1547.01 1478.60
v 3404.08 368.38
v 521.73 3834.88
v 518.23 3821.64
v 23.33 2422.28
v 3368.69 1801.64
v 4004.54 799.19
v 14.18 2478.96
v 3506.40 828.92
v 3496.18 832.88
v 3740.98 1568.81
v 172.60 2123.04
v 542.48 3836.81
v 1004.79 2967.94
v 3781.69 2080.87
v 3664.49 3167.39
v 3392.41 359.27
v 3932.81 3066.14
v 177.72 2128.73
v 11.62 1562.36
v 11.84 2418.89
v 3984.06 816.69
v 1554.52 1476.28
v 3513.01 819.08
v 3307.93 1784.80
v 2544.87 560.30
v 2505.19 2179.38
v 3766.62 1561.85
v 1301.64 224.31
v 21.89 2507.22
v 3679.40 3169.08
v 3487.64 838.19
v 17.42 1564.14
v 158.58 2106.37
v 979.44 2948.11
v 4.42 2472.96
v 366.45 1334.61
v 912.39 2754.27
v 3942.56 3057.50
v 3395.56 356.26
