Vehicle 250
v 1957.63 2679.31
v 3449.96 2677.86
v 3302.44 1994.59
v 1169.90 451.43
v 3304.03 2001.07
v 3675.65 2403.28
v 3308.86 2001.75
v 2529.98 2784.78
v 832.83 717.01
v 2534.64 2788.37
v 3448.97 2671.83
v 2254.56 2083.72
v 3417.91 2675.68
v 3432.70 2682.56
v 839.39 694.89
v 1960.50 2642.08
v 821.07 707.38
v 2253.01 2059.80
v 3667.77 2395.47
v 1169.04 458.46
v 501.44 1710.53
v 3285.24 1977.89
v 3061.85 2064.45
v 2536.74 2782.15
v 1964.59 2662.25
v 489.31 1700.57
v 3284.14 1999.34
v 1151.40 468.70
v 3294.22 2004.17
v 1152.80 447.65
v 2261.22 2081.96
v 3679.25 2395.86
v 2527.78 2775.99
v 483.23 1698.42
v 1950.28 2647.76
v 1959.23 2664.27
v 1169.71 455.56
v 3288.28 1993.31
v 3451.94 2670.24
v 3302.41 1982.86
v 845.14 711.79
v 3074.43 2045.42
v 1159.83 452.95
v 494.97 1703.02
v 502.21 1699.43
v 3295.33 2004.59
v 2528.47 2783.18
v 1969.02 2660.85
v 3301.37 1996.06
v 2250.18 2067.99
v 3049.80 2059.62
v 2255.06 2101.28
v 1148.33 468.67
v 3063.80 2058.70
v 1151.19 463.73
v 1144.55 460.65
v 3457.04 2661.95
v 3688.01 2405.13
v 3278.07 1981.83
v 487.60 1696.40
v 3660.92 2409.61
v 1970.27 2677.00
v 2542.20 2801.26
v 3293.42 2009.79
v 3449.71 2667.72
v 1154.20 471.97
v 3690.05 2421.86
v 1962.41 2681.78
v 494.57 1686.65
v 3674.36 2419.91
v 835.26 694.26
v 3433.27 2664.80
v 3682.23 2407.14
v 826.59 701.59
v 3308.00 1999.29
v 3303.41 2007.00
v 2540.63 2772.93
v 831.36 721.48
v 2523.43 2758.52
v 3680.36 2410.86
v 3302.17 1982.18
v 482.04 1709.18
v 3457.49 2674.52
v 3662.33 2416.33
v 1138.24 447.63
v 1146.61 469.40
v 1961.94 2682.71
v 1954.77 2670.97
v 1947.91 2672.39
v 3438.48 2680.59
v 1968.13 2675.65
v 2265.11 2068.57
v 1960.90 2677.41
v 3303.67 1998.41
v 508.51 1699.35
v 3669.48 2412.59
v 850.84 730.51
v 1162.44 446.26
v 492.04 1688.46
v 1155.41 453.63
v 3669.26 2404.89
v 823.80 706.69
v 3073.21 2052.81
v 2535.41 2791.55
v 3683.91 2400.95
v 811.98 737.64
v 487.36 1717.40
v 3447.26 2681.69
v 3322.27 2008.86
v 2282.36 2066.00
v 824.10 718.43
v 2527.82 2771.23
v 2529.89 2793.94
v 2552.00 2766.54
v 1164.52 483.83
v 3033.80 2043.94
v 837.61 733.22
v 1162.49 449.56
v 2535.72 2787.23
v 3314.48 1992.33
v 496.87 1702.89
v 1980.01 2657.48
v 489.20 1696.57
v 489.71 1704.40
v 2540.00 2798.60
v 3669.23 2419.51
v 496.47 1693.38
v 3321.42 1997.86
v 1162.74 457.61
v 840.83 712.39
v 3303.00 1987.57
v 493.74 1699.56
v 1962.19 2671.98
v 1156.80 444.06
v 823.14 722.49
v 818.36 717.57
v 2545.09 2814.50
v 3445.95 2676.80
v 2260.41 2070.03
v 3051.07 2051.74
v 492.79 1698.41
v 1146.95 458.80
v 3428.06 2679.51
v 852.26 691.53
v 470.24 1707.35
v 1947.99 2676.65
v 1154.65 465.56
v 1949.44 2669.16
v 832.54 724.21
v 491.49 1707.56
v 3441.11 2677.28
v 2537.50 2779.50
v 3434.76 2683.49
v 485.76 1704.21
v 2266.30 2086.06
v 500.21 1693.93
v 1152.98 464.00
v 2264.31 2078.56
v 492.48 1688.75
v 1956.36 2668.96
v 3301.65 2020.76
v 2524.21 2789.33
v 508.17 1686.12
v 831.46 707.82
v 3062.21 2054.79
v 2543.06 2785.57
v 3447.03 2659.63
v 3300.83 2004.79
v 1146.69 479.64
v 3070.67 2055.64
v 855.20 729.83
v 3441.00 2681.42
v 3694.17 2425.00
v 3445.47 2688.18
v 3315.30 1982.09
v 479.02 1711.60
v 3299.78 2001.14
v 3067.00 2063.31
v 1150.44 478.47
v 1149.73 484.47
v 2537.67 2775.57
v 2243.74 2069.30
v 1946.56 2654.22
v 3285.83 2011.11
v 815.61 725.22
v 3429.58 2681.99
v 3063.11 2057.55
v 833.37 738.87
v 833.23 707.72
v 496.65 1706.59
v 1955.11 2669.39
v 1164.82 465.97
v 3460.38 2681.63
v 2530.80 2789.29
v 1151.11 453.76
v 493.84 1684.63
v 2249.60 2060.76
v 498.38 1726.20
v 3053.78 2046.49
v 2258.17 2081.75
v 1141.83 465.87
v 3054.45 2041.94
v 1154.05 461.99
v 1956.06 2669.94
v 3447.17 2676.72
v 2520.03 2790.51
v 847.03 722.71
v 1154.72 468.69
v 3043.15 2064.23
v 3299.75 1997.47
v 1964.82 2656.64
v 3667.46 2425.26
v 3684.49 2418.27
v 3282.94 1991.51
v 3427.12 2674.10
v 2521.95 2780.31
v 3450.44 2682.88
v 3688.30 2406.00
v 2266.49 2059.42
v 3293.17 1984.91
v 3063.09 2053.98
v 506.45 1704.41
v 476.79 1698.44
v 3295.40 1992.50
v 495.75 1694.18
v 500.44 1701.95
v 824.99 734.88
v 1960.51 2686.74
v 3676.21 2413.55
v 830.29 709.61
v 3050.83 2040.92
v 3683.20 2425.65
v 3297.75 1982.21
v 2257.78 2066.24
v 3676.60 2401.79
v 3038.55 2044.89
v 3054.95 2065.95
v 3314.56 1991.02
v 3679.01 2433.55
v 1964.16 2658.00
v 3060.36 2044.41
v 2251.54 2058.52
v 3312.03 1991.38
v 2254.43 2078.15
v 3310.65 2001.32
v 3301.96 1999.04
v 3697.15 2419.30
v 3675.48 2389.98
v 1967.93 2667.04
v 3442.36 2692.51
Request 4500
s 3438.29 2680.49
s 1948.37 2686.81
s 477.41 1694.73
s 498.15 1698.63
s 2543.17 2782.62
s 3059.36 2042.66
s 3056.47 2056.88
s 502.35 1706.56
s 3462.57 2672.23
s 3310.59 2002.81
s 1957.82 2668.96
s 2535.46 2782.99
s 3686.18 2406.27
s 3062.22 2062.47
s 464.46 1695.61
s 2528.80 2777.90
s 3061.08 2047.23
s 2537.58 2797.74
s 3449.88 2689.37
s 476.71 1707.40
s 3688.48 2425.36
s 1959.26 2665.06
s 1953.54 2672.97
s 1156.47 456.86
s 3299.09 1990.79
s 491.47 1694.62
s 1963.47 2666.43
s 1151.63 470.06
s 3444.44 2676.93
s 1964.22 2672.67
s 3079.22 2056.18
s 1949.35 2673.84
s 2263.60 2058.41
s 1155.13 460.05
s 1171.23 463.40
s 497.47 1708.32
s 3045.45 2035.54
s 1147.13 464.83
s 466.94 1705.59
s 826.31 733.80
s 3443.70 2681.62
s 3052.68 2040.23
s 3309.74 1997.23
s 484.79 1682.55
s 1965.21 2666.04
s 3074.98 2064.79
s 3669.25 2429.38
s 2248.18 2054.62
s 830.70 710.97
s 2261.79 2071.34
s 3301.64 1992.48
s 3294.55 2000.94
s 2249.68 2085.35
s 3304.40 1985.74
s 3275.97 2001.99
s 498.74 1692.90
s 2547.67 2781.61
s 2524.48 2800.20
s 3680.99 2398.55
s 3675.00 2417.50
s 2530.00 2781.49
s 3684.63 2409.20
s 3454.39 2688.47
s 3428.51 2672.08
s 2530.77 2791.74
s 3295.57 2008.76
s 835.63 708.33
s 3285.29 1999.68
s 2259.52 2065.13
s 823.88 715.20
s 3672.16 2434.72
s 2530.48 2780.61
s 3048.81 2045.25
s 3671.48 2407.40
s 1955.55 2658.11
s 827.53 708.85
s 3305.13 2011.86
s 2278.03 2069.40
s 3679.74 2421.36
s 499.41 1705.20
s 1136.75 463.06
s 2262.16 2089.35
s 3304.19 2013.54
s 3681.54 2415.52
s 1961.10 2675.02
s 3683.79 2413.56
s 813.72 715.79
s 2522.60 2783.47
s 2526.54 2794.66
s 2261.57 2069.95
s 499.89 1689.81
s 2268.91 2067.46
s 3292.00 2004.19
s 2269.81 2068.95
s 3061.53 2050.13
s 2253.11 2072.90
s 1949.19 2666.92
s 3674.32 2402.88
s 3442.81 2667.70
s 3304.48 2007.91
s 1958.88 2675.61
s 3289.50 2006.15
s 2270.50 2074.85
s 3048.88 2060.95
s 2548.99 2767.83
s 3674.48 2413.95
s 1957.53 2670.41
s 1145.85 456.75
s 3448.97 2677.25
s 491.34 1712.06
s 3672.68 2413.92
s 488.31 1691.63
s 1972.24 2661.87
s 2237.60 2064.73
s 1953.24 2682.07
s 3449.06 2685.07
s 3699.96 2413.86
s 3054.14 2045.28
s 3294.58 1999.06
s 2248.53 2062.02
s 3698.02 2425.66
s 848.34 724.54
s 2239.85 2066.94
s 491.82 1704.64
s 2262.40 2070.65
s 823.37 702.47
s 3038.50 2063.10
s 3287.62 1984.85
s 3450.91 2678.23
s 3047.24 2065.78
s 3295.01 2003.88
s 3060.10 2062.92
s 835.99 712.09
s 500.60 1710.47
s 2547.45 2800.83
s 831.30 717.83
s 1973.39 2675.42
s 3293.91 2001.12
s 2524.18 2793.83
s 1137.78 458.04
s 487.07 1702.23
s 1172.10 466.04
s 2272.53 2063.34
s 2517.24 2790.34
s 3300.76 1991.94
s 490.94 1700.49
s 3048.45 2067.60
s 2526.99 2781.40
s 2270.69 2070.45
s 2530.92 2788.96
s 3682.05 2416.21
s 2253.75 2086.71
s 3293.22 1976.08
s 3057.51 2060.35
s 2263.04 2066.03
s 2528.68 2802.54
s 487.96 1702.24
s 1967.62 2667.95
s 1141.11 455.65
s 3305.61 2002.58
s 2516.59 2768.83
s 479.25 1711.39
s 3679.65 2410.83
s 1164.89 475.73
s 839.41 724.15
s 2258.31 2081.23
s 495.70 1715.04
s 3446.16 2678.48
s 1963.84 2680.09
s 3450.95 2686.19
s 3451.09 2685.52
s 490.74 1690.38
s 1153.16 446.65
s 1965.57 2659.64
s 839.19 720.21
s 3461.12 2684.78
s 3444.27 2672.42
s 839.25 724.71
s 843.94 746.48
s 3665.60 2412.98
s 1153.34 444.77
s 2522.50 2760.49
s 837.16 728.95
s 2258.93 2057.67
s 2243.72 2090.25
s 1961.17 2665.61
s 1153.27 472.71
s 3692.63 2412.76
s 2523.47 2778.00
s 3293.12 1994.46
s 2536.98 2787.11
s 2265.43 2053.95
s 2527.39 2776.58
s 3459.78 2669.04
s 3056.91 2044.53
s 2251.34 2094.18
s 3667.68 2395.41
s 3434.71 2675.41
s 3665.67 2428.88
s 2264.81 2064.12
s 509.91 1700.29
s 831.56 717.68
s 3295.54 1999.41
s 1150.54 464.57
s 1982.20 2672.03
s 2253.50 2082.52
s 1964.31 2677.45
s 2528.83 2801.25
s 2239.91 2084.90
s 475.08 1689.54
s 3299.65 2004.81
s 1946.38 2672.37
s 1960.24 2672.46
s 483.61 1698.79
s 1157.73 447.61
s 1137.35 460.06
s 3672.41 2414.69
s 1967.33 2660.95
s 3419.79 2679.62
s 3066.59 2051.71
s 3310.45 1990.99
s 1951.12 2669.97
s 2521.70 2783.23
s 482.81 1691.18
s 3051.36 2034.38
s 3291.32 1995.93
